feature,importance
cat__off_street_name_HIGH STREET                     ,4.20277942077555e-06
cat__off_street_name_STOCKHOLM STREET,4.201866834235572e-06
cat__on_street_name_BEACH 59 STREET,4.200409318918867e-06
cat__off_street_name_SULLIVAN STREET,4.200330295225497e-06
cat__off_street_name_DOLE STREET,4.197444521287242e-06
cat__off_street_name_east 59 sreeet ,4.197170585699041e-06
cat__off_street_name_80 DRIVE,4.195642292223186e-06
cat__cross_street_name_231       SHERMAN AVENUE,4.194610052637994e-06
cat__on_street_name_W 86 ST,4.193099413110823e-06
cat__on_street_name_MOFFAT STREET                   ,4.191895587800088e-06
cat__off_street_name_MURRAY ST,4.191147609571185e-06
cat__on_street_name_STILLWELL AVE,4.190645715571143e-06
cat__on_street_name_171 ST,4.189680237041903e-06
cat__on_street_name_RICHMOND VALLEY ROAD            ,4.188904542555317e-06
cat__off_street_name_WILLOW AVENUE,4.185189000775462e-06
cat__off_street_name_WEST 22 STREET,4.183974138442551e-06
cat__on_street_name_182 PLACE                       ,4.183742575814938e-06
cat__off_street_name_LINDEN AVENUE,4.182791588786213e-06
cat__off_street_name_FRESH POND RD,4.1825171463121345e-06
cat__off_street_name_199 STREET                      ,4.18198925465811e-06
cat__off_street_name_ELIOT AVE,4.181333280352385e-06
cat__off_street_name_VANCORTLANDT AVENUE WEST,4.180999184339859e-06
cat__off_street_name_PALO ALTO AVENUE,4.1761613203943356e-06
cat__on_street_name_FINK AVENUE,4.1752332358622844e-06
cat__on_street_name_OTIS AVENUE                     ,4.175213375462246e-06
cat__off_street_name_RECTOR STREET                   ,4.175121104442013e-06
cat__cross_street_name_470       SAINT NICHOLAS AVENUE         ,4.174042132500171e-06
cat__off_street_name_46 ROAD,4.172989616235741e-06
cat__off_street_name_EAST 129 STREET,4.172687521484172e-06
cat__on_street_name_BASCOM AVENUE                   ,4.171876999757051e-06
cat__on_street_name_EAST 140 STREET,4.17031649995733e-06
cat__cross_street_name_2338      UNIVERSITY AVENUE,4.169769907451415e-06
cat__cross_street_name_831       DAWSON STREET,4.168733689490693e-06
cat__on_street_name_NARROWS ROAD NORTH,4.168612607976909e-06
cat__cross_street_name_8801      5 AVENUE                      ,4.167178737125261e-06
cat__off_street_name_130 PLACE,4.165533847181792e-06
cat__on_street_name_E MOSHOLU PKWY S,4.165435263806376e-06
cat__off_street_name_MAJOR DEEGAN EXPWY SB ET 3,4.165384673228893e-06
cat__off_street_name_ST JOHNS AVE,4.164845159857587e-06
cat__off_street_name_WALLASTON COURT,4.162924192739275e-06
cat__off_street_name_MAPLE PARKWAY,4.162830543363933e-06
cat__off_street_name_41 ST,4.162615052409816e-06
cat__cross_street_name_1850      VICTORY BOULEVARD             ,4.162002395756916e-06
cat__on_street_name_WEST 182 STREET,4.161428530015614e-06
cat__on_street_name_STRAUSS STREET,4.160737600211015e-06
cat__off_street_name_MANOR AVENUE,4.160210658295412e-06
cat__on_street_name_VANPELT AVENUE,4.158953655782439e-06
cat__off_street_name_WINCHESTER BOULEVARD            ,4.157977254564974e-06
cat__on_street_name_avenue saint john,4.15754741132044e-06
cat__cross_street_name_32-57     31 STREET,4.1563813121833146e-06
cat__on_street_name_MESEROLE STREET                 ,4.156154351019645e-06
cat__off_street_name_71 PLACE,4.154931226701437e-06
cat__on_street_name_STANHOPE STREET,4.153943013619557e-06
cat__off_street_name_MCCLEAN AVENUE                  ,4.152638046987871e-06
cat__cross_street_name_375       57 STREET,4.15249599958365e-06
cat__on_street_name_BOLTON AVENUE                   ,4.1488030899194615e-06
cat__off_street_name_TELEPORT DRIVE,4.147373606612202e-06
cat__off_street_name_QUENTIN RD,4.147206822926808e-06
cat__on_street_name_40 RD,4.146813002502901e-06
cat__off_street_name_WEST 94 STREET,4.1467201126549485e-06
cat__off_street_name_PARKSIDE AVE,4.145978016876e-06
cat__off_street_name_193 STREET                      ,4.145194738221246e-06
cat__on_street_name_39 ROAD                         ,4.142110827591918e-06
cat__off_street_name_72 DRIVE,4.141533616882489e-06
cat__off_street_name_18 AVE,4.140230350557901e-06
cat__on_street_name_WEST 71 STREET,4.139003373648092e-06
cat__off_street_name_BLEECKER ST,4.137687761640704e-06
cat__off_street_name_EXTERIOR,4.137065818104893e-06
cat__on_street_name_187 PLACE,4.136655533108662e-06
cat__on_street_name_EAST 62 STREET,4.136153123119835e-06
cat__off_street_name_WHIPPLE ST,4.135995799855729e-06
cat__on_street_name_MANTON STREET                   ,4.135389444876587e-06
cat__off_street_name_SUTPHIN BLVD,4.135058723245342e-06
cat__off_street_name_SUMNER AVENUE,4.134442297265694e-06
cat__off_street_name_HIGHLAWN AVENUE,4.133433827670381e-06
cat__on_street_name_HILLSIDE TERRACE                ,4.131766439412138e-06
cat__on_street_name_106-6 Otis Ave                  ,4.131607497433683e-06
cat__off_street_name_FOREST PARKWAY                  ,4.12979470350463e-06
cat__off_street_name_183 ST,4.129574632243545e-06
cat__cross_street_name_2170      BEDFORD AVENUE,4.128380838073349e-06
cat__on_street_name_BAXTER STREET,4.128137418124316e-06
cat__cross_street_name_1184      5 AVENUE,4.127804110733146e-06
cat__cross_street_name_201       MONTROSE AVENUE,4.127674321725029e-06
cat__on_street_name_COOPER SQUARE                   ,4.12669914733424e-06
cat__on_street_name_WEST 233 STREET,4.126431904611275e-06
cat__cross_street_name_2699      RICHMOND TERRACE,4.124986931805e-06
cat__cross_street_name_6904      BAY PARKWAY,4.123712775902574e-06
cat__off_street_name_VAIL AVENUE,4.122297540141586e-06
cat__off_street_name_DEREIMER AVENUE                 ,4.121822853365588e-06
cat__cross_street_name_2700      JEROME AVENUE,4.121526005724852e-06
cat__cross_street_name_31        BRIDGE STREET                 ,4.120445533985655e-06
cat__cross_street_name_1000      CLOVE ROAD,4.1190047651565665e-06
cat__off_street_name_Micieli Pl,4.118340701240369e-06
cat__off_street_name_SUYDAM STREET,4.117848635586897e-06
cat__cross_street_name_412       PULASKI ST,4.1173489477029155e-06
cat__on_street_name_NEWTOWN AVENUE                  ,4.115852772469827e-06
cat__on_street_name_NELSON AVE,4.114512721710712e-06
cat__cross_street_name_45        E 53 ST,4.11365073654265e-06
cat__cross_street_name_144-02    JAMAICA AVENUE,4.113374478574214e-06
cat__off_street_name_GRANT AVENUE,4.109889702750037e-06
cat__off_street_name_MARKET SLIP,4.10982927267156e-06
cat__on_street_name_122 STREET                      ,4.1075011074948535e-06
cat__on_street_name_CHRISTIE AVENUE                 ,4.105202831615075e-06
cat__cross_street_name_2245      E 63 ST,4.103930629301885e-06
cat__on_street_name_E 222 ST,4.103509941220432e-06
cat__off_street_name_NARROWS AVENUE,4.103379457855683e-06
cat__off_street_name_HALL STREET,4.103343707407612e-06
cat__off_street_name_FTELEY AVENUE,4.103299649558863e-06
cat__off_street_name_48 ST,4.1030742851003916e-06
cat__off_street_name_HORATIO PARKWAY                 ,4.1024848672002474e-06
cat__on_street_name_ROME AVENUE                     ,4.102395028537304e-06
cat__off_street_name_BALCOM AVENUE                   ,4.101741977578367e-06
cat__cross_street_name_432       DAVIS AVENUE,4.1009601908803595e-06
cat__off_street_name_198 STREET                      ,4.10026049169514e-06
cat__off_street_name_EAST 217 STREET,4.098607508811805e-06
cat__on_street_name_BEACH 54 STREET                 ,4.098072608888446e-06
cat__off_street_name_LEGGETT AVENUE                  ,4.096711210104175e-06
cat__cross_street_name_598       EAST GUN HILL ROAD,4.094688156127191e-06
cat__off_street_name_BEACH 94 STREET,4.093634680794723e-06
cat__cross_street_name_900       RIVERSIDE DRIVE,4.093581632267858e-06
cat__off_street_name_133 ST,4.092427158169003e-06
cat__cross_street_name_140       ESSEX STREET,4.0922740545637215e-06
cat__off_street_name_42 PLACE,4.091386856304017e-06
cat__off_street_name_EAST 236 STREET,4.0907623819809324e-06
cat__cross_street_name_525       EUCLID AVENUE                 ,4.090436736633924e-06
cat__off_street_name_163 AVENUE                      ,4.088416559707182e-06
cat__cross_street_name_1541      WILLIAMSBRIDGE ROAD,4.086488100697877e-06
cat__on_street_name_W 59 ST,4.084926182165539e-06
cat__on_street_name_LEXINTON AVENUE                 ,4.084789559228719e-06
cat__off_street_name_HARROD AVENUE,4.084655723530274e-06
cat__off_street_name_WEST 173 STREET                 ,4.083248458829158e-06
cat__on_street_name_STANLEY AVE,4.0825226271346625e-06
cat__off_street_name_INDEPENDENCE AVENUE             ,4.0795167936245385e-06
cat__off_street_name_CAULDWELL AVENUE,4.079297399025982e-06
cat__off_street_name_LOMBARD COURT                   ,4.077991553693161e-06
cat__off_street_name_113 ROAD,4.077973334881247e-06
cat__cross_street_name_420       W 154 ST,4.0767411959588564e-06
cat__cross_street_name_2148      RALPH AVE,4.075592518357525e-06
cat__off_street_name_RICHARDSON AVENUE,4.0740257435207594e-06
cat__on_street_name_WILKINSON AVENUE,4.073300674601831e-06
cat__cross_street_name_151       W 34 ST,4.072764143344165e-06
cat__off_street_name_89 AVE,4.071064882122425e-06
cat__off_street_name_WHITESTONE EXPY EXIT 13 SB,4.069668575669934e-06
cat__cross_street_name_675 MYRTLE AVE                          ,4.0693352236329874e-06
cat__off_street_name_JUNO STREET                     ,4.0683208540118315e-06
cat__off_street_name_BEDFORD PARK BOULEVARD EAST     ,4.067829478238749e-06
cat__on_street_name_MCGRAW AVE,4.067084571776859e-06
cat__on_street_name_GRAHAM AVE,4.066885916803981e-06
cat__off_street_name_HUSSON STREET                   ,4.06555252252964e-06
cat__cross_street_name_88        AVENUE B                      ,4.065116116594354e-06
cat__on_street_name_DOWNING STREET                  ,4.064076584626025e-06
cat__cross_street_name_524       EAST 20 STREET                ,4.063031461996346e-06
cat__off_street_name_STEBBINS AVENUE,4.062611744663236e-06
cat__off_street_name_ADRIAN AVENUE                   ,4.062467503528573e-06
cat__off_street_name_Van wyck Service road,4.060591696578869e-06
cat__zip_code_10281,4.0595787035714215e-06
cat__off_street_name_South conduit blvd,4.059431541130595e-06
cat__cross_street_name_GOWANUS EXPRESSWAY                      ,4.055164177978587e-06
cat__off_street_name_OTTO ROAD,4.055045778104366e-06
cat__off_street_name_OAK AVENUE,4.051319256676936e-06
cat__cross_street_name_31-08     21 ST,4.05073681131575e-06
cat__on_street_name_51 AVENUE,4.0503405767914615e-06
cat__on_street_name_BREVOORT STREET,4.0493843222897185e-06
cat__cross_street_name_1         ORCHARD BEACH ROAD,4.0483313820264795e-06
cat__cross_street_name_538       EAST FORDHAM ROAD             ,4.047310972396584e-06
cat__on_street_name_PORTER AVENUE                   ,4.04697967343546e-06
cat__off_street_name_ST MARKS AVENUE                 ,4.046588316731256e-06
cat__on_street_name_FRANKFORT STREET                ,4.0464601891376696e-06
cat__on_street_name_E 237 ST,4.04549709803376e-06
cat__off_street_name_ALSTYNE AVE,4.043210982794253e-06
cat__cross_street_name_682       MONROE STREET                 ,4.041955850299349e-06
cat__off_street_name_REEVES AVENUE,4.041630649601649e-06
cat__on_street_name_LOTT AVE,4.041343890753084e-06
cat__off_street_name_150 ROAD,4.040784638005342e-06
cat__off_street_name_BRIGHTON BEACH AVE,4.038712070393274e-06
cat__on_street_name_6 AVE,4.038295660404587e-06
cat__on_street_name_46 ROAD,4.036932505521193e-06
cat__on_street_name_BRISTOL STREET                  ,4.036773185149254e-06
cat__off_street_name_AUDUBON AVENUE,4.0362223581408925e-06
cat__off_street_name_MELROSE STREET,4.035914326524414e-06
cat__cross_street_name_521       GEORGIA AVENUE                ,4.035126093477965e-06
cat__on_street_name_CLOVER PLACE                    ,4.033424829987511e-06
cat__off_street_name_COLUMBIA ST,4.033343771983021e-06
cat__on_street_name_N BURGHER AVE,4.032971607223124e-06
cat__on_street_name_PARK HILL LANE,4.032689400240568e-06
cat__off_street_name_FISHER AVENUE,4.032306246464742e-06
cat__off_street_name_CRYSTAL STREET                  ,4.032152755133038e-06
cat__off_street_name_EDWARD L GRANT HIGHWAY,4.032116183237488e-06
cat__off_street_name_PLAZA STREET                    ,4.031601261692035e-06
cat__off_street_name_W 170 ST,4.031390893463189e-06
cat__on_street_name_MARINE PARKWAY BRIDGE,4.026889163800882e-06
cat__on_street_name_ROGERS AVE,4.025958889049766e-06
cat__on_street_name_102 ROAD                        ,4.024381277979512e-06
cat__on_street_name_W 73 ST,4.023718594586043e-06
cat__cross_street_name_1520      STORY AVENUE                  ,4.022697021339924e-06
cat__cross_street_name_115       EAST 116 STREET,4.02157431479567e-06
cat__on_street_name_ASH AVE,4.0203042122722075e-06
cat__off_street_name_VANDALIA AVENUE,4.019785242840979e-06
cat__off_street_name_AUSTIN PLACE,4.0191929856269745e-06
cat__off_street_name_EAST 221 STREET,4.018693862901146e-06
cat__off_street_name_PATCHEN AVENUE,4.018608036959125e-06
cat__off_street_name_WILLIAMSBURG STREET WEST        ,4.016736622413158e-06
cat__on_street_name_BEACH 113 STREET,4.014055146477407e-06
cat__off_street_name_STATION ROAD,4.01061449391335e-06
cat__cross_street_name_3         SHORE ROAD,4.010604563132979e-06
cat__on_street_name_NORTH 5 STREET                  ,4.0087519693422684e-06
cat__off_street_name_BRIGGS AVENUE,4.008538454201727e-06
cat__on_street_name_LEFFERTS AVENUE,4.0085098765995685e-06
cat__on_street_name_NORTH CHANNEL BRIDGE,4.008040947610714e-06
cat__off_street_name_BEACH 19 ST,4.007789175846146e-06
cat__on_street_name_FENIMORE STREET                 ,4.007024849899719e-06
cat__off_street_name_136 STREET,4.0069156556116555e-06
cat__on_street_name_EAST 225 STREET                 ,4.006121923115863e-06
cat__cross_street_name_1901      2 AVENUE,4.00594870152704e-06
cat__on_street_name_DOVER STREET                    ,4.003819392627837e-06
cat__off_street_name_LONGWOOD AVENUE                 ,4.003531612598473e-06
cat__cross_street_name_34-14     UNION STREET                  ,4.002883096287609e-06
cat__off_street_name_GREELEY AVENUE,4.002769930709862e-06
cat__on_street_name_54 AVENUE,3.999680022098322e-06
cat__cross_street_name_572       MANHATTAN AVENUE              ,3.998587030480595e-06
cat__cross_street_name_1336      59 STREET                     ,3.997923128676305e-06
cat__on_street_name_Sheridan Expy                   ,3.9969346906043335e-06
cat__off_street_name_CLAY STREET,3.99417634777543e-06
cat__off_street_name_FTELEY AVENUE                   ,3.994016077725996e-06
cat__off_street_name_HOWARD STREET,3.992909534939173e-06
cat__on_street_name_SKILLMAN STREET                 ,3.992783821781697e-06
cat__on_street_name_CONKLIN AVE,3.992513929410875e-06
cat__on_street_name_91 AVENUE,3.992222467083398e-06
cat__off_street_name_210 STREET,3.991776696807426e-06
cat__on_street_name_124 STREET                      ,3.991055680246716e-06
cat__on_street_name_168 PLACE                       ,3.989704355147782e-06
cat__off_street_name_WEST 61 STREET,3.9891248696770715e-06
cat__off_street_name_PARKVILLE AVE,3.986469894786423e-06
cat__cross_street_name_3263      SHORE PKWY,3.986070742190584e-06
cat__on_street_name_COOLIDGE AVENUE,3.985591480781319e-06
cat__off_street_name_EAST 184 STREET                 ,3.985065774681951e-06
cat__off_street_name_EAST 87 STREET                  ,3.984408444161692e-06
cat__on_street_name_94 ST,3.9835751965176435e-06
cat__off_street_name_PULASKI AVENUE,3.983329989620948e-06
cat__off_street_name_66 AVENUE                       ,3.979824497786336e-06
cat__on_street_name_CAROLINE STREET                 ,3.978435413512109e-06
cat__off_street_name_YUKON AVENUE,3.978039179420628e-06
cat__on_street_name_BRIGGS AVENUE                   ,3.977845137978344e-06
cat__on_street_name_EAST 74 STREET,3.977736152926096e-06
cat__off_street_name_ST PAULS PL,3.977684323035453e-06
cat__off_street_name_TODT HILL COURT,3.976762909990777e-06
cat__on_street_name_MILFORD DRIVE,3.974625908541081e-06
cat__off_street_name_CORNAGA AVENUE,3.974525912012078e-06
cat__on_street_name_TODT HILL ROAD,3.973601881478673e-06
cat__cross_street_name_76-02     BEACH CHANNEL DRIVE           ,3.973337578437817e-06
cat__on_street_name_110 STREET,3.972949047271361e-06
cat__off_street_name_VANDALIA AVENUE                 ,3.971731274965923e-06
